id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm81951,Hearts of the World,MOVIE,"A group of youngsters grow up and love in a peaceful French village. But war intrudes and peace is shattered. The German army invades and occupies village, bringing both destruction and torture. The young people of the village resist, some successfully, others tragically, until French troops retake the town.",1921,,117,"['drama', 'war']",['US'],,tt0009150,6.6,1055.0,1.638,5.975
tm1540,A Romance of Happy Valley,MOVIE,"John Logan leaves his parents and sweetheart in bucolic Happy Valley to make his fortune in the city. Those he left behind become miserable and beleaguered in his absence, but after several years he returns, a wealthy man. But his embittered father, not recognizing him for who he is, plans to murder the newly- arrived ""stranger"" for his money.",1919,,76,"['drama', 'romance']",['US'],,tt0009559,6.3,412.0,1.4,7.0
tm106125,Within Our Gates,MOVIE,"Abandoned by her fiancé, an educated black woman with a traumatizing past dedicates herself to helping a near bankrupt school for impoverished black children.",1920,,74,"['romance', 'drama']",['US'],,tt0011870,6.4,3323.0,4.536,5.8
tm166891,Paradise Canyon,MOVIE,"John Wyatt is a government agent sent to smash a counterfeiting operation near the Mexican border. Joining Doc Carter's medicine show they arrive in the town where Curly Joe, who once framed Carter, resides.",1935,,52,"['western', 'action', 'music', 'crime']",['US'],,tt0026846,5.1,966.0,2.835,4.8
tm105223,Judge Priest,MOVIE,"Judge Priest, a proud Confederate veteran, restores the justice in a small town in the Post-Bellum Kentucky using his common sense and his great sense of humanity.",1934,,80,"['romance', 'comedy', 'drama']",['US'],,tt0025335,6.2,2343.0,2.813,6.5
tm80902,That Gang of Mine,MOVIE,"A street kid has dreams of becoming a jockey. He gets his chance when he and his gang discover a poor old man who has a championship race horse. The man agrees to let the boy ride his horse in a race, but first the gang must get enough money to pay for the race's entry fees.",1940,,62,"['comedy', 'drama', 'sport']",['US'],,tt0033144,5.8,547.0,2.482,5.727
tm72444,Lucky Ghost,MOVIE,"An all-black horror comedy starring Mantan Moreland and sometimes partner (and straight man) F.E. Miller, Lucky Ghost is amusing low-brow fare that exploits the more base, stereotypical elements of old-time black life (chicken thievin', gamblin', runnin' from ghosteses) for laughs -- sort of like the BET of its day. Mantan and Miller win a house-cum-casino in a craps game, only to discover that the deceased former owners aren't too pleased that their old home is being used for ""jitterbugging, jiving, and hullaballooing"". I hate hullaballooing. The ghosts decide to scare everyone off by opening doors and windows, pulling out chairs, even playing the drums.",1942,PG,61,"['comedy', 'thriller']",['US'],,tt0033856,5.8,214.0,1.309,6.2
tm1102,23 1/2 Hours Leave,MOVIE,"Army training Sgt. Gray makes a bet that he can get himself invited to breakfast with his commanding officer, General Markley. But he gets into an unhappy tangle with a couple of enemy spies (and a happy tangle with the general's daughter) before the bet is finally decided.",1937,,72,"['comedy', 'music', 'war']",['US'],,tt0028540,5.1,52.0,1.147,
tm87972,The Strange Love of Martha Ivers,MOVIE,"Three childhood friends, Martha, Walter and Sam, share a terrible secret. Over time, the ambitious Martha and the pusillanimous Walter have married. She is a cold businesswoman; he is the district attorney: a perfect combination to dominate the corrupt city of Iverstown at will. But the unexpected return of Sam, after years of absence, deeply disturbs the life of the odd couple.",1946,,115,"['drama', 'thriller', 'romance']",['US'],,tt0038988,7.4,10296.0,7.687,7.1
tm106886,The Last of the Mohicans,MOVIE,"As Alice and Cora Munro attempt to find their father, a British officer in the French and Indian War, they are set upon by French soldiers and their cohorts, Huron tribesmen led by the evil Magua. Fighting to rescue the women are Chingachgook and his son Uncas, the last of the Mohican tribe, and their white ally, the frontiersman Natty Bumppo, known as Hawkeye.",1920,,73,"['drama', 'romance', 'war', 'western', 'action']",['US'],,tt0011387,6.7,1347.0,4.206,6.394
tm133278,Sagebrush Trail,MOVIE,"Imprisoned for a murder he did not commit, John Brant escapes and ends up out west where, after giving the local lawmen the slip, he joins up with an outlaw gang. Brant finds out that 'Jones', one of the outlaws he has become friends with, committed the murder that Brant was sent up for, but has no knowledge that anyone was ever put in jail for his crime. Willing to forgive and forget, Brant doesn't realize that 'Jones' has not only fallen for the same pretty shopgirl Brant has, but begins to suspect that Brant is not truly an outlaw.",1933,,53,"['western', 'drama', 'romance', 'action']",['US'],,tt0024516,5.4,1308.0,4.12,5.5
tm88605,Fear in the Night,MOVIE,"The dream is unusually vivid: Bank employee Vince Grayson finds himself murdering a man in a sinister octagonal-shaped room lined with mirrors while a mysterious woman breaks into a safe. It is so vivid that Vince suspects it may have really happened. To get the dream off his mind, he goes on a picnic with some relatives. When a thunderstorm forces his party into a nearby mansion, Vince discovers that the bizarre room does exist, and it means nothing but trouble.",1946,,72,"['thriller', 'drama', 'crime']",['US'],,tt0039372,6.4,1657.0,3.567,5.5
tm134252,Tomorrow at Seven,MOVIE,"People in an old, dark mansion are menaced by a maniac called ""The Black Ace.",1933,,62,"['drama', 'comedy', 'crime', 'romance', 'thriller']",['US'],,tt0024679,5.7,361.0,1.339,6.5
tm159975,The Little Princess,MOVIE,A little girl goes in search of her father who is reported missing by the military during the Second Boer War.,1939,G,93,"['drama', 'comedy', 'family']",['US'],,tt0031580,7.1,6366.0,9.257,6.8
tm89053,Terror by Night,MOVIE,"Holmes and Watson board a passenger train bound from London to Edinburgh, to guard the Star of Rhodesia, an enormous diamond worth a fortune belonging to an elderly woman of wealth; but within the first hour of the trip, the woman's son is murdered and the diamond stolen and any of the passengers in their car could be the killer thief.",1946,,60,"['thriller', 'crime', 'drama']",['US'],,tt0039017,6.7,6406.0,8.437,6.7
tm100997,Of Human Bondage,MOVIE,A young man finds himself attracted to a cold and unfeeling waitress who may ultimately destroy them both.,1934,,83,"['drama', 'romance']",['US'],,tt0025586,7.0,7734.0,8.225,6.5
tm112415,Tell Your Children,MOVIE,"High-school principal Dr. Alfred Carroll relates to an audience of parents that marijuana can have devastating effects on teens: a drug supplier entices several restless teens, Mary and Jimmy Lane, sister and brother, and Bill, Mary's boyfriend, into frequenting a reefer house. Gradually, Bill and Jimmy are drawn into smoking dope, which affects their family lives.",1936,PG,66,"['drama', 'crime', 'comedy']",['US'],,tt0028346,3.7,8868.0,6.911,4.136
tm118254,Winds of the Wasteland,MOVIE,The arrival of the telegraph put Pony Express riders like John Blair and his pal Smoky out of work. A race will decide whether they or stageline owner Drake get the government mail contract.,1936,,54,"['western', 'comedy', 'romance']",['US'],,tt0028510,6.0,1083.0,4.999,5.3
tm58979,Cyrano de Bergerac,MOVIE,"France, 1640. Cyrano, the charismatic swordsman-poet with the absurd nose, hopelessly loves the beauteous Roxane; she, in turn, confesses to Cyrano her love for the handsome but tongue-tied Christian. The chivalrous Cyrano sets up with Christian an innocent deception, with tragic results.",1950,,113,"['drama', 'romance']",['US'],,tt0042367,7.4,4274.0,4.643,7.173
tm162381,The Dawn Rider,MOVIE,"When John Mason's father is killed, John is wounded. Attracted to his nurse Alice, a conflict arises between him and his friend Ben who plans to marry Alice. John later finds the killer of his father but goes to face him not knowing Ben has removed the bullets from his gun.",1935,,52,"['western', 'action', 'drama']",['US'],,tt0026267,5.1,1258.0,3.841,4.7
tm99552,The Trail Beyond,MOVIE,Rod Drew hunts for a missing girl and finds himself in a fight over a goldmine as well.,1934,,55,"['western', 'action', 'drama', 'romance']",['US'],,tt0025903,5.3,931.0,3.562,4.6
tm132612,Riders of Destiny,MOVIE,"James Kincaid controls the local water supply and plans to do away with the other ranchers. Government agent Sandy Saunders arrives undercover to investigate Kincaid's land swindle scheme, and win the heart of one of his victims, Fay Denton.",1933,,55,"['western', 'music', 'romance']",['US'],,tt0024500,5.4,1143.0,2.314,5.5
tm77806,Reg'lar Fellers,MOVIE,"Based on the comic strip by Gene Byrnes, the ""Reg'lar Fellers"", and one girl-feller, tinker with building a land/water machine, form a kid-band and go on the radio, celebrate a birthday, get involved with gangsters...and reunite a wealthy recluse with her baby granddaughter and estranged daughter-in-law.",1941,,70,"['action', 'comedy', 'crime']",['US'],,tt0034089,5.1,77.0,1.391,4.2
tm109893,City Without Men,MOVIE,"A young woman's husband has been imprisoned for a crime he didn't commit. In order to be near him to try to help him get his sentence overturned, she moves into a boardinghouse near the prison whose residents are the wives of inmates.",1943,,75,"['drama', 'crime']",['US'],,tt0035740,5.2,150.0,1.13,5.0
tm71829,Heart of the Golden West,MOVIE,"Lambert owns the trucking line that ships cattle to market. When he raises his rates Roy decides to ship the cattle on the River Boat. When Lambert and his men are unable to stop the boat, they rustle the cattle.",1942,,65,"['western', 'music', 'action', 'comedy']",['US'],,tt0034832,6.1,115.0,0.961,
tm2363,A Florida Enchantment,MOVIE,"A young woman discovers a seed that can make women act like men and men act like women. She decides to take one, then slips one to her maid and another to her fiancé. The fun begins.",1916,,63,"['fantasy', 'comedy']",['US'],,tt0003973,5.8,272.0,0.892,4.5
tm21652,Rubber Tires,MOVIE,"When the Stack family suffers some financial setbacks, daughter Mary Ellen suggests they buy a car and relocate to California. Unbeknownst to them, their used car is worth more than they ever could have imagined.",1927,,52,['comedy'],['US'],,tt0018350,6.7,90.0,0.6,7.0
tm15689,The Woman in Green,MOVIE,"Sherlock Holmes investigates when young women around London turn up murdered, each with a finger severed. Scotland Yard suspects a madman, but Holmes believes the killings to be part of a diabolical plot.",1945,,68,"['thriller', 'documentation', 'crime', 'drama', 'comedy']",['US'],,tt0038259,6.6,6373.0,7.243,6.5
tm2721,The Thief of Bagdad,MOVIE,A recalcitrant thief vies with a duplicitous Mongol ruler for the hand of a beautiful princess.,1924,,149,"['romance', 'family', 'fantasy']",['US'],,tt0015400,7.7,6517.0,6.832,7.5
tm115641,Little Lord Fauntleroy,MOVIE,"An American boy turns out to be the heir of a wealthy British earl. He is sent to live with the irritable and unsentimental aristocrat, his grandfather.",1936,,102,"['drama', 'family']",['US'],,tt0027893,7.3,2292.0,6.196,6.8
tm16906,San Pietro,MOVIE,"This documentary movie is about the battle of San Pietro, a small village in Italy. Over 1,100 US soldiers were killed while trying to take this location, that blocked the way for the Allied forces from the Germans.",1945,,38,"['war', 'documentation']",['US'],,,,,4.27,6.2
tm129565,Sparrows,MOVIE,"Molly, the eldest child of a group of orphans being used as slaves on a farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.",1926,,94,['drama'],['US'],,tt0017423,7.4,1396.0,2.416,7.3
